"#OTU ID"	"taxonomy"
"1624a4dfa9a299300a7593fbd442499d"	"Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;fermentans"
"731dba75b3a46f23cd55349f808088b8"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"7fe14f242d10240276a7aa4e9532bfed"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"1536aeba18be7077b3e015d95264e822"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"bf2fd1bc14699a7f54f5868b291bfc1e"	"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Catenisphaera;Unclassified"
"cd5d5f2b66af55746ef17a95fb15739c"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"ec051b3a5cfbb57fc8e913d804ece568"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Anaerovibrio;Unclassified"
"9e7192a13780c6cc94f64e42acf04fcd"	"Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Succinivibrio;Unclassified"
"03c22b181035594027fb9e61a6fa8d5f"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"27033b5128f339a1d2e119c96055ae02"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"8f5a9a1762def3493d74f68f2e9cce3e"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Unclassified;Unclassified"
"2246ac9a73fa5cb16326d7a9c71efc1e"	"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Unclassified;Unclassified"
"067959bf319fa6640f96761b83065a6d"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"1d59a45aed9b25aa994569b376efcf06"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;mucosae"
"a6130d7060c891d2a7ab720f2614a415"	"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Unclassified"
"30b7a3d46d1491a975098341935ddbdb"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;copri"
"4fc5406e1ae2783e9d04e65fe8802339"	"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Unclassified"
"b65812e10079da7c3bf6a3c3ccb25cfb"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;Unclassified"
"e20932dcd293b4907eb3252c781dd886"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"9596793d7fc20053e7cb9d07076b2af1"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"e89056227ccbeb3d7e8a0dc89ec10c23"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Unclassified;Unclassified"
"c5b9581158d5bd4df75f054dac4505c6"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;Unclassified;Unclassified"
"523d9a91bafeaecaa2a5a64ed5e595a1"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Unclassified;Unclassified"
"44bb1b00d59abc278e293913e5c86617"	"Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;hyointestinalis"
"708d51d0d4ae6838b550a0548147c3da"	"Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;succinatutens"
"e81d318baa5bb5451932f67782a4714e"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Unclassified"
"0993a44931d690a3e6843e7936af24d4"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"ba8c7ce042d83d36757a38d632f2955a"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"39f2d7f5831fbadeaad0ed612e37506e"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;Unclassified;Unclassified"
"c66fb1481273e681b4d60bbb2b767af6"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Unclassified"
"31841fbae5274724657a3b1aaa05e792"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;T34;Unclassified;Unclassified"
