Taxa	Sample_113.filtered.fastq.gz	Sample_114.filtered.fastq.gz	Sample_115.filtered.fastq.gz	Sample_116.filtered.fastq.gz	Sample_126.filtered.fastq.gz	Sample_127.filtered.fastq.gz	Sample_131.filtered.fastq.gz	Sample_133.filtered.fastq.gz	Sample_135.filtered.fastq.gz	Sample_136.filtered.fastq.gz	Sample_140.filtered.fastq.gz	Sample_144.filtered.fastq.gz	Sample_147.filtered.fastq.gz	Sample_148.filtered.fastq.gz	Sample_152.filtered.fastq.gz	Sample_154.filtered.fastq.gz	Sample_157.filtered.fastq.gz	Sample_160.filtered.fastq.gz	Sample_161.filtered.fastq.gz	Sample_162.filtered.fastq.gz	Sample_163.filtered.fastq.gz	Sample_164.filtered.fastq.gz	Sample_172.filtered.fastq.gz	Sample_173.filtered.fastq.gz	Sample_177.filtered.fastq.gz	Sample_179.filtered.fastq.gz	Sample_181.filtered.fastq.gz	Sample_182.filtered.fastq.gz	Sample_186.filtered.fastq.gz	Sample_190.filtered.fastq.gz	Sample_193.filtered.fastq.gz	Sample_194.filtered.fastq.gz	Sample_196.filtered.fastq.gz	Sample_198.filtered.fastq.gz	Sample_201.filtered.fastq.gz	Sample_204.filtered.fastq.gz	Sample_3.filtered.fastq.gz	Sample_4.filtered.fastq.gz	Sample_7.filtered.fastq.gz	Sample_8.filtered.fastq.gz	Sample_control.filtered.fastq.gz	Sample_Kit_Control.filtered.fastq.gz
bbace12e2b2891433e8c59624873fbd2	0	0	0	0	0	0	0	0	5	50	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	43	13	0	0	4	0	0	0	0	8	0	0	0	0	0
7c180aad112c9c63650fc08f9fd1355a	26	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
75069f4c23b526276f28df89ad6bc5a9	24	6	16	44	0	0	0	0	8	0	0	0	0	0	0	0	0	0	19	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d701f563216aa444e07fd69bcc6b4c40	4	0	0	18	0	0	0	0	44	0	0	0	8	0	5	9	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5411af57abe74cef3f7039b982b9e8d0	0	1	0	0	0	0	0	3	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	3	0	0	0	0	0	0	0	69	33	0	0	0	0
d90e1ff0df683554ed67adfe236d1148	0	0	11	39	0	0	3	17	0	7	12	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	3	13	0	1	0	0	0	0	0	0	0	0	0	0	0
024d6c8c8c6ebf9a62a64b410920f239	0	0	0	69	0	0	2	0	0	0	0	0	0	0	0	0	32	0	0	0	0	21	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
208483a448932c77738c08653e227cc9	0	0	0	19	0	0	0	0	10	0	0	0	44	0	0	0	0	0	0	0	0	13	0	0	0	0	4	1	0	0	6	0	0	0	0	0	14	6	0	15	0	0
d4183467bbb477ed0c2bd369c6cb2db5	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0
45966a231cd6596d4160467b3dfa6f63	4	1	35	0	0	0	0	0	2	0	3	0	0	42	0	0	0	0	0	0	13	0	0	0	0	0	2	0	4	0	0	1	0	0	0	0	7	17	0	0	0	0
70cc915bbe8a25f70d3ab05386799ce8	2	0	0	31	0	4	2	0	15	0	0	25	0	0	0	19	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
cb3ad8d0175c9f95e47e3337adeaa9da	0	2	0	0	0	0	0	0	3	7	7	4	8	0	0	0	5	0	0	1	0	0	0	6	0	2	16	19	12	0	0	6	0	0	0	0	23	10	0	0	0	0
befb02006f2b4cabaab798794e535f20	0	0	0	65	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14e55db8399200ebdd1ff6852618417f	0	0	0	0	0	4	10	0	0	0	0	0	11	32	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	3	29	0	0	3	30	0	0	0	0	0	0
dc9fddfe36e207836e48256d395b61ce	0	0	0	0	0	8	0	0	42	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	40	14	6	0	0	0
681e34a1058bff577bc32d8ddadc46cc	0	0	0	0	0	0	3	16	4	0	0	24	0	17	0	0	21	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	4	0	9	23	0	0	0	0
a0ee4143a9a919d2127f50e5dfad8f77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0
93b7a9bd77067b160589c5354ef2dfbd	69	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f7d222c2694a3d0a34a95a9856e01eb	8	5	0	21	0	1	0	0	0	0	3	0	0	48	3	0	5	0	12	5	0	0	0	4	0	0	0	0	0	0	1	9	0	0	0	0	0	0	5	0	0	0
85578836fc15b03339af0b6653dbc9a1	0	0	0	8	0	17	0	0	8	4	0	7	20	14	0	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	2	0	0	0
4405e143ad327935264b4b71c9b4b645	0	0	0	7	0	0	7	46	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8d21eea3e5a32bd04c1d6dcb5ae454d3	0	0	0	0	15	4	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	30	50	0	0	0	0
69a68bf8d2f1cbbb84813c4a46b587b1	0	0	0	0	0	7	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	44	0	8	10	0	0
3da6bee2775ace38997e69c35da0a5b2	0	0	0	0	0	0	5	1	4	0	19	0	13	0	0	0	0	13	0	0	0	0	0	0	4	4	6	0	36	3	6	0	9	0	0	7	0	0	0	0	0	0
d4354faccbefdc55e1278383a2930456	0	0	0	0	0	0	0	4	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
54bd9633521e7d59c54b7909b9fda50a	0	0	0	0	0	0	0	0	0	0	0	68	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	9	0	0	0	4	0	0	0	0	0	0
bba9270d6b889f502d90eaa54cc96e26	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79bbf1377e8695f3dc9c0610a3c37652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fb35e9ecea684d9d2022756f6da7fcc5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	69	0	0	0	0
40ac262bef90d4ee0a61cdbd15024976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	81	0	0	0	0
ae674b3c062217ad2474fe5e5b486d58	3	7	0	20	0	0	19	7	0	13	3	0	0	12	0	0	0	0	0	0	0	12	0	0	11	0	0	8	0	0	0	14	0	0	0	0	0	0	0	0	0	0
99b93ed53da6fac55157781ad899a36f	0	56	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	14	0	0	0	0	0
444d9104b5b900d7f58d95243713dfb2	0	0	0	15	0	0	12	6	43	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0
2f6bc2d6c5eec6501b9878a0cfc763c1	0	0	0	0	0	0	0	2	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	23	81	0	0	0	0
b1e9e6da93d3c7d5e51cf6325132d6e3	0	0	0	0	0	0	0	4	0	0	0	0	0	32	0	0	69	0	0	0	0	0	0	0	0	16	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
13daa97516514d45ef98d968d866ac44	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	11	0	0	0	0	0	0	0	0	0	0
e22f5bc9fba5c421726c38f55a8e12b9	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0
5f52ecc54eae00de6508b7d1e1dff4f1	3	5	0	0	0	0	0	0	0	0	27	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	4	0	36	0	5	10	8	0	0	0	0	0	0	0	0	0
2e0ae5c6f3eae4df573c17338fb0030f	0	0	4	0	0	11	15	0	0	0	0	0	0	26	0	0	5	0	0	0	0	0	0	0	7	1	0	0	0	0	8	16	5	0	0	30	0	0	0	0	0	0
94fc1e0bd40be0bccdd81f85e4b8af3c	0	0	27	0	0	0	0	4	2	0	0	0	0	56	0	0	15	0	0	0	6	0	0	7	0	4	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0
c8d220832fd03927f96a3a4fdd8a6815	0	0	0	0	0	0	0	8	35	13	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	5	4	0	0	0	0	3	0	1	0	0	0
eb001bfed388bd12a000d6ff91e48d64	0	0	0	0	0	0	0	6	78	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8015dfb63d0bf70799d4358dd4131843	0	0	0	0	0	0	0	10	0	0	3	0	29	49	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	24	0	0	0
89d5bca44e1076aa5654df82d8bb1972	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb45a6b2cd59cbcae5e679430b186404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	45	0	0	0	0
6c601cd3960e0ad8dff4c84b954dac08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	67	0	0	0	0
dadddc9ef090dafec82f37cfb677cf9f	27	7	0	30	0	0	0	0	0	0	4	0	0	21	4	0	7	0	13	0	0	4	3	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	2	0	0	0
90826b26377b7e9e7ebdb73b126b1306	18	13	53	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
bf5e24bdcc7824faea9c8be3f146e6f1	0	55	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	53	0	0	0	3	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76c2d2b64fe14c309875c1eb3d57eaf3	0	11	0	0	0	3	0	0	0	0	0	0	8	0	58	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	0	25	4	0	0	0	0	0	0	0	0
7694227ceb24361c42f794ad23163869	0	18	0	5	0	10	0	0	4	0	0	0	0	0	0	5	40	0	0	16	0	0	0	21	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
1c5ea4e06a48185a52ae70526ba4abf4	0	8	0	0	0	0	0	2	7	11	0	9	4	53	0	0	0	10	0	0	0	0	0	0	0	0	1	7	0	0	0	10	0	0	0	0	4	0	1	0	0	0
7aba64413a7b576faebdbd70a614dba5	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5b0d5aca975c282748f311ca9e60636	0	0	22	0	0	0	4	0	0	0	0	0	0	0	24	0	9	0	0	0	26	0	0	17	0	0	0	0	17	0	0	0	8	0	0	0	0	0	0	0	0	0
2ac480fcc43d5c45486085374b59352d	0	0	0	5	0	0	4	0	11	0	12	12	7	0	0	34	0	0	0	0	0	1	0	0	0	0	9	0	7	0	0	0	0	0	0	0	1	0	12	12	0	0
73306fb093f69bac1d880b72b56c8509	0	0	0	0	0	18	0	0	0	0	0	0	0	0	34	16	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	9	4	0	22	0	0	0
e988b5446552fbc8069ac7eda751cfe6	0	0	0	0	0	5	8	0	27	0	0	15	0	43	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	4	0	9	0	0	0	0	0	0	4	0	0	0
122f408feb28f87e19b1684631f757b4	0	0	0	0	0	0	5	6	18	0	0	0	22	0	0	0	0	29	0	0	0	0	0	0	0	0	19	3	0	0	9	0	0	4	0	4	0	0	8	0	0	0
06e9849fcc72aa9cfed5ff2387561d29	0	0	0	0	0	0	0	0	70	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b3cd99f0736d2bd64ae118dcf678f6a	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
443f53bddd1a51649c486644c59272e2	0	0	0	0	0	0	0	0	0	0	6	5	12	16	0	0	0	0	0	0	0	3	0	0	0	0	0	0	46	7	7	19	0	0	0	0	0	0	6	0	0	0
ce1e5ac702fce9829058465b067f8958	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	44	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	3	0	44	0	0	0	0	5	0	0	0
42974831afc5c3d3060ad81428e27258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	91	0	0	0	0
7aa07ffea2195a3d73a3c62d5a67f920	5	0	0	9	0	18	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218a63c363d789c598f7ac53c28e9f43	7	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb9bea6e36808bf0f5db8a2635b37a04	3	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	2	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	0	0
9afbcffbde31d2816838b1fd03a96fc6	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17aabf282f6c1cf09de8e1d23d365047	0	0	0	0	0	0	10	0	2	49	0	0	12	0	1	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	31	15	0	0
b9f94612f4bee67afa58d71bf80bc3b0	0	0	0	0	0	0	0	3	0	17	3	16	0	35	0	0	0	19	0	2	0	0	0	0	0	0	0	4	0	1	1	5	0	0	0	0	0	20	0	0	0	0
fe9e23fb4682ebaf652c0b6214c47be0	0	0	0	0	0	0	0	0	4	0	0	20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	83	2	4	6	0	0	3	0	0	0	0	0	0
3578921fe8ba7a2da5e52aa313284184	0	0	0	0	0	0	0	0	0	0	6	54	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	23	7	0	0	0	0	0	0	0	0	0	0	0
c747d7053c7c5d28e782a6bd6c48333e	0	0	0	0	0	0	0	0	0	0	0	87	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	6	0	0	0	0	0	0	0	0	0	0
ceb48bf9006ede431f1c79d63fa50d28	0	2	0	23	0	0	0	0	16	0	2	5	0	0	6	0	18	0	1	0	0	0	0	0	0	0	29	0	0	9	0	0	0	11	3	0	0	0	0	0	0	0
f6a677bb1405dd9046f850b23bdd004c	0	12	0	10	15	0	7	0	11	0	0	0	0	38	0	0	2	0	0	14	0	2	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
8b3cf25c2b22b38717a775f642c0d8b1	0	6	7	2	0	0	3	0	4	26	0	0	0	6	0	0	0	0	0	4	0	1	0	6	0	0	0	28	0	0	0	8	0	0	0	0	14	10	0	0	0	0
d27fbba747302b99951ee70e69b0b45c	0	0	1	0	0	0	9	0	0	0	0	0	3	42	0	0	2	8	0	0	0	0	0	3	6	0	0	0	0	0	4	18	3	0	1	25	0	0	0	0	0	0
3176acb74b9eec5b183a30a482761e94	0	0	8	14	0	0	0	0	20	9	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	17	43	0	0	0	0	0	0	0	0	9	0	0	0	0	0
9260ef78d6c7b94868ebdcbab666b5ad	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fece0a3214871de3167aaf0dad2f5f89	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153c7491c97b2d9deef047c4f2d2faec	0	0	0	14	0	0	0	0	0	0	0	26	0	0	0	0	65	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	12	2	0	0	0	0	0	0
b83500c1ed4a9a5ab21c4028885ad3f4	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
9f7df54c56cac49790fdc64b70af58e7	0	0	0	20	0	0	0	0	0	0	0	0	0	0	8	19	17	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	10	31	6	0	0	0	6	0	0	0
e9e25f135250a3ce7207a2c4f1763031	0	0	0	0	0	0	1	0	0	0	29	0	4	0	0	0	0	2	0	0	0	0	1	1	3	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0
7be0793c6479942309f8ace5bb9f028c	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	35	0	0	0	0	0	0	0	0	10	0	0	0	0	51	15	0	0	8	0	0	0	0	0	0	0
6598b41aec8fb4dd4639b574e12e1059	4	13	15	18	0	0	0	9	0	13	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	13	0	0	2	0	0	0	0	0	16	10	0	0	0	0
0899d9f74890e08a302fea4e75ebb517	14	8	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0	8	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e54997064d23d2e025cf5f5386e647e	9	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	12	0	7	0	0	47	2	0	0	0	0	0	0	0	0	3	0	0	0	0	26	5	0	0
4216fb2c74f45bbd5eddb1f51b9ab359	4	0	0	11	0	0	0	0	54	0	0	0	5	0	0	0	0	0	4	0	0	7	0	0	0	0	38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
f5053d3e0a33dc2ffad56ce70222a6ad	0	16	15	21	0	0	0	8	0	0	19	0	0	0	0	0	0	0	0	11	11	5	0	0	0	3	5	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0
ee5c656e7148bc7b2bb16b31b9cb4231	0	4	1	3	0	0	0	0	0	15	1	12	10	57	0	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	7	3	0	0	0	0	0	0	2	0	0	0
3aa29bd4be86555db7435f394339ae06	0	4	13	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	20	0	0	0	1	0	0	0	0	4	0	0
a703167d8216b3f628b822b8f2476674	0	0	48	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	1	25	0	0	5	4	0	0	0	0	0	0	9	26	0	0	0	0	0	0	0	0	0
40372426e78e058c86294f018d0e6006	0	0	23	41	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	7	0	7	0	0	0	5	0	0	0	0	9	0	0	0	0	0
6c884fc33d64c97b7339d45f4d70b046	0	0	0	10	0	0	7	0	8	0	5	2	0	0	32	0	0	0	0	0	0	4	0	0	8	2	15	0	12	0	0	0	17	2	0	0	0	0	0	0	0	0
b3b4be210973117eac109e8eb0c73f26	0	0	0	0	28	8	0	1	31	0	13	2	19	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	10	0	0	0	1	1	0	0	0	0	0	0	0	0
c79d00958c46db6c464678364f9e2919	0	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d5423a4c78c89aed6adb83c7bd53603	0	0	0	0	0	0	0	0	0	0	0	2	0	0	45	3	4	0	0	0	0	0	0	0	0	0	0	0	0	26	0	14	28	0	1	1	0	0	0	0	0	0
26316da03fc1fd3f98cdafed59d00705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7406ecfcf4f29aa45a005f82abce077e	9	0	49	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701a8968b85fd9d346deb161f0372b05	0	0	40	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9139cceb05773e53f134d4f60a2fca44	0	0	4	0	0	7	2	0	0	0	0	0	0	0	0	0	34	0	0	0	5	0	0	35	6	0	4	0	0	0	0	7	2	0	14	1	0	0	2	0	0	0
5e89521bdddfdc5b8caaec1d9b4506d0	0	0	0	52	0	0	4	0	0	0	0	0	0	0	0	0	27	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0
98ff54ddb12ef43e6237f0d75762c8ab	0	0	0	0	0	11	0	4	0	0	0	0	81	0	0	0	0	6	0	3	0	0	0	0	0	1	0	0	0	2	9	0	0	0	0	6	0	0	0	0	0	0
7173d1c8c9eb7ae5240109e918bf222e	0	0	0	0	0	9	0	0	0	0	0	0	0	0	57	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	7	0	11	0	0	0	0	0	0
517e462a9a01fdbabfe57aba65ce8dd3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	47	10	3	0	9	0	0	0	0	12	0	0	0	0	0	0	8	0	24	4	0	0	0	0	3	0	0	0
ea13ff19365241287e55f85bbe5cb5b2	0	0	0	0	0	0	5	0	3	0	0	0	0	0	61	0	0	0	0	0	0	5	0	7	0	0	7	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
d09c585cafcc36761de1778395259a72	0	0	0	0	0	0	0	79	2	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	29	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
151eee652324ae8a00a75a4f93fec7ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	87	0	0
df92a529219d689fac7ab6f89ede08d0	8	38	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	16	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
e05eeba32237f543a5893b7b10117e31	19	0	28	0	0	0	0	7	0	0	11	0	9	10	0	0	0	0	6	0	8	0	0	0	0	0	0	0	19	0	3	0	0	0	0	0	0	0	2	0	0	0
ca4080ea051220debf62ff2b3cd21d75	5	34	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	5	28	0	0	0	27	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1988a8eff0902eab08bf73fe0f56efbc	0	27	0	4	0	3	0	0	0	22	0	0	0	12	0	0	0	0	0	11	0	0	0	0	0	0	0	32	0	0	0	11	0	0	0	0	0	0	0	0	0	0
b6fc3e28eafbbcd88394945577aa2fb4	0	1	0	0	0	0	0	0	25	0	0	24	16	0	7	0	0	0	0	0	0	0	0	6	0	0	20	4	0	0	9	5	5	0	0	0	0	0	0	0	0	0
2d7390cb21126a7f722a1e6458380407	0	8	0	9	10	0	0	21	3	21	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	27	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
baf5828acfda3006a3c2c5ee33aaea1f	0	0	0	30	0	0	0	0	0	0	6	0	0	46	2	0	19	0	0	0	0	9	0	0	0	0	0	0	0	0	4	4	0	0	2	0	0	0	0	0	0	0
afa96182b2b2eeb420466204522026b2	0	0	0	1	0	12	0	0	23	0	0	14	1	0	2	7	0	27	0	0	0	6	7	4	0	0	1	0	0	1	0	0	0	1	0	0	2	0	6	7	0	0
af0fefa873483e5384de8b57fe742958	0	0	0	0	0	0	5	2	0	0	15	6	4	32	0	0	0	0	0	0	0	0	0	0	3	0	7	0	29	5	11	3	0	0	0	0	0	0	0	0	0	0
71e4ce3a5ba699f752be63ee8f9d5ce2	0	0	0	0	0	0	4	0	0	0	10	10	9	20	0	0	0	0	0	0	0	0	0	0	3	0	13	0	34	9	7	3	0	0	0	0	0	0	0	0	0	0
62e99fccd132a96abf283d524d43ceaa	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	53	0	0	0	0	2	0	0	0	0	0	0
fe88dbc5cf89d23bb3d958e19643e073	2	10	16	33	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	3	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0
7f3830366c49f9b59c5f08f483ed703a	3	0	23	34	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	14	6	0	3	0	3	0	2	1	0	0	12	0	0	0	0	7	0	0	0	0	0
2c1b6d1298858194614012b90e357f53	0	1	0	10	0	0	0	5	0	0	0	0	0	0	21	0	39	0	1	0	0	0	0	0	0	18	6	0	0	0	5	0	0	0	12	0	0	0	3	0	0	0
ed57f789d8f170513dfcca481c34ab1a	0	19	0	0	0	0	11	1	0	0	1	0	0	31	0	0	10	0	0	12	0	2	0	0	3	0	3	0	0	0	0	13	0	0	0	0	4	0	8	3	0	0
6d687bba21734087889c81384a0efdb5	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34408971e651730e8da0d526c69097de	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
